Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_warning_reachMaximum_cor,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_slope1,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor
1932,WT,2000,SCV099,24,9.27582536824048e-18,5.465486872,5.465486872,1932,5.465486872,0.4,TRUE,5.465486872,0.1,TRUE,1c_3a_8,double_sigmoidal,0.656960359163612,0.0426372834471249,15.4081195153607,2.03720417434998e-18,79.4812403626948,83.3064085111846,0.954083146580779,0.345772036287952,0.2594241183748,0.0152081897423902,17.058185278403,5.88674377737373e-20,2.46060348280108,0.492702841094892,7.01459431781022,14.0593947805845,TRUE,0.362249088473618,101.423119319538,-0.00598415799671792,1,TRUE,3.59060821843313,3.31171834844562,6.2261788409952,1932,4,20,25,NA,3.59060821843313,6.2261788409952,1.79530410921656,2.97277077976615,1.20783218231026,5.62226274984007,0,6.83009493215033,3.59060821843313,0.0285813554235568,0.0450732426313305,0.634109146691165,0.529910740415981,0.780164189884459,0.0129455806143781,60.2649053081452,1.53073914535965e-38,59.3573050716337,12.0856922316775,4.91136990201139,1.85443587051676e-05,0.266847383449822,0.00391515598124341,68.1575356711775,1.676943292637e-40,87.6956245017041,24.8161968404538,3.53380596815497,0.00111931309814751,0.63,0.00541413343089743,116.362111876429,4.67999140859736e-49,0.156417412638222,59.7388287054892,-105.477657410978,-93.1492566011235,TRUE,0.488985860254616,0.324937663692981,31.3687269002083,0.453418023749255,81.2775208032294,0.550219821513165,1,TRUE,0.0285813554235568,4.26397713781802,2.47322104465141,6.40433720279572,3.65398435423767,15.12,1932,3,20,40,15.357543400228,4.26397713781802,6.4043406676747,2.13199770471703,21.5243337057684,2.19293692484211,2.6364394986822,-3.78379844517459,0.121870246093898,1.61732409939592,5.59567861797674,0,7.21300271737266,NA,4.26397713781802,1.09469543680544,20.9769859873657,4.26397713781802,22.0716814241711,0.121870246093898,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,7.01459431781022,FALSE,-105.477657410978,TRUE,15.357543400228,24,TRUE,1,0.85,TRUE,0.0286958310378356,0.75,TRUE,5.62226274984007,TRUE,5.59567861797674,TRUE,3.98380238261902e-09,0.05,TRUE,5.63476981438607e-07,TRUE,15.357543400228,4.26397713781802,6.4043406676747,2.13199770471703,2.6364394986822,1.61732409939592,5.59567861797674,0,7.21300271737266,4.26397713781802,21.5243337057684,2.19293692484211,-3.78379844517459,0.121870246093898,1.09469543680544,20.9769859873657,4.26397713781802,22.0716814241711,0.121870246093898,NA
1933,WT,2000,SCV099,24,1.97292452212423e-18,2.98523352690686e-15,2.98326060238473e-15,1933,2.98523352690686e-15,0.4,FALSE,2.98326060238473e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,WT,2000,SCV099,24,3.86932519031689e-17,0.301869101,0.301869101,1934,0.301869101,0.4,FALSE,0.301869101,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,WT,2000,SCV099,24,2.77797732269391e-17,0.279096539,0.279096539,1935,0.279096539,0.4,FALSE,0.279096539,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,WT,2000,SCV099,24,3.36133763194084e-18,0.277771955,0.277771955,1936,0.277771955,0.4,FALSE,0.277771955,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,WT,2000,SCV099,24,2.36866464838386e-18,0.300577134,0.300577134,1937,0.300577134,0.4,FALSE,0.300577134,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,WT,2000,SCV099,24,2.12273518554866e-18,0.268677642,0.268677642,1938,0.268677642,0.4,FALSE,0.268677642,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,WT,2000,SCV099,24,4.29708921350539e-17,0.323957071,0.323957071,1939,0.323957071,0.4,FALSE,0.323957071,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,WT,2000,SCV099,24,9.1775308130309e-18,0.284455399,0.284455399,1940,0.284455399,0.4,FALSE,0.284455399,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,WT,2000,SCV099,24,3.31192081095651e-17,0.262784265,0.262784265,1941,0.262784265,0.4,FALSE,0.262784265,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,WT,2000,SCV099,24,2.35763387056068e-17,4.29664821548611e-15,4.2730718767805e-15,1942,4.29664821548611e-15,0.4,FALSE,4.2730718767805e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,WT,2000,SCV099,24,4.23416213830933e-17,1.60736717,1.60736717,1943,1.60736717,0.4,TRUE,1.60736717,0.1,TRUE,1c_6_8,sigmoidal,0.924045649880245,0.00692930403909988,133.353312925244,1.31884158232821e-54,48.1504934098536,4.57008893390549,10.536007965321,4.19370124653948e-13,0.243517506857987,0.00224922975493802,108.267066236058,5.3784332371814e-51,0.0636863252988101,79.057831937772,-150.115663875544,-143.07086341277,TRUE,1.2271654936485,71.3592393592582,0.165283927679993,1,TRUE,1.48528064119882,2.0062705587439,5.8444201645917,1943,2,20,29,NA,1.48528064119882,5.8444201645917,0.74264032059941,0.744968705477363,1.99374903976279,4.8475456447103,0,6.84129468447309,1.48528064119882,0.854823850060125,0.0644967619831529,13.253748308844,1.26931532968576e-15,0.953668243370281,0.00640203488685569,148.963299985806,5.124613514396e-53,44.1076462676659,2.41306363983154,18.2786916762564,4.0964442333315e-20,0.246029679867508,0.0014694150501258,167.433755252776,6.82527293869063e-55,12.1816409623863,6.49335226179476,1.87601726677606,0.0685589337981682,0.63,0.0834885993726399,7.54594046054218,5.37701364961741e-09,0.0194908329034992,104.514382736011,-195.028765472022,-182.700364662167,TRUE,0.245218919124454,0.948590214829892,150.824033311475,0.659388315773103,55.6467175803799,0.553356728139333,1,TRUE,0.854823850060125,1.53289502546496,1.83781859448608,5.90471231682019,0.507568373432764,15.12,1943,3,20,85,9.72639998288187,1.53289502546496,5.90074363945663,0.766447497075021,21.0409212281393,1.42162456664061,0.706683908107316,-0.0283545585955114,1.31035522740597,2.1691381505636,4.81617456417483,0,6.98531271473843,NA,1.53289502546496,7.848466316602,17.1166880698383,1.53289502546496,24.9651543864403,1.31035522740597,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-150.115663875544,TRUE,-195.028765472022,TRUE,9.72639998288187,24,TRUE,1,0.85,TRUE,0.881196717434676,0.75,FALSE,4.8475456447103,TRUE,4.81617456417483,TRUE,1.2008540465721e-05,0.05,TRUE,2.98132527101432e-05,TRUE,NA,1.48528064119882,5.8444201645917,0.74264032059941,0.744968705477363,1.99374903976279,4.8475456447103,0,6.84129468447309,1.48528064119882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,WT,2000,SCV099,24,6.85528619214892e-19,1.05283071,1.05283071,1944,1.05283071,0.4,TRUE,1.05283071,0.1,TRUE,1c_6_8,sigmoidal,0.804749210721504,0.0157153337766929,51.2078981049076,4.34062950304848e-38,61.8551075611597,17.2238543843836,3.59124654567691,0.000890166410662745,0.262369832523796,0.00513673194308433,51.077189822418,4.8006281284604e-38,0.326646975236499,43.9072640299629,-79.8145280599259,-72.7697275971516,TRUE,1,1,0.33,1,TRUE,0.847264682895861,2.57729614838165,6.29687598057111,1944,1,20,26,NA,0.847264682895861,6.29687598057111,0.42363234144793,0.545913000971826,1.55201411468049,5.52086892323086,0,7.07288303791135,0.847264682895861,0.899698261932248,0.0727668409926639,12.364124231021,1.04601498994024e-14,0.887477388940727,0.0697545756674565,12.7228555323973,4.41827734266206e-15,48.3696200797054,16.7138480256694,2.89398467698274,0.00634317470121783,0.27072112281566,0.0106196949163726,25.492363476307,4.52856114717642e-25,180,459.776364631859,0.391494678383752,0.697677279607885,0.0950914724528435,0.0373740864276835,2.54431563529558,0.0152556832161472,0.311482392041813,44.9293136367213,-75.8586272734427,-63.5302264635877,TRUE,0.803872898686677,1.21740393703803,108.590331691601,0.277144933291711,125.326100472682,0.119271267398726,1,TRUE,0.899698261932248,0.934363449507412,2.01540083665439,6.49730694757583,7.5,2.28219533886824,1944,2,18,500,8.15561313274058,0.934363449507412,6.45456932254013,0.467181711861405,8.78846684744279,0.887503551002626,0.491041504630899,-0.180700268693582,0.840645171534838,1.90281970199188,5.50315947154419,0,7.40597917353606,NA,0.934363449507412,0.518639394673475,8.52914715010605,0.934363449507412,9.04778654477952,0.840645171534838,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-79.8145280599259,TRUE,-75.8586272734427,TRUE,8.15561313274058,24,TRUE,1,0.85,TRUE,0.899698261932248,0.75,FALSE,5.52086892323086,TRUE,5.50315947154419,TRUE,7.58387516341623e-08,0.05,TRUE,2.00758933407024e-06,TRUE,NA,0.847264682895861,6.29687598057111,0.42363234144793,0.545913000971826,1.55201411468049,5.52086892323086,0,7.07288303791135,0.847264682895861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,WT,2000,SCV099,24,5.84015370812267e-17,0.287275439,0.287275439,1945,0.287275439,0.4,FALSE,0.287275439,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,WT,2000,SCV099,24,6.16525106597692e-18,1.147692923,1.147692923,1946,1.147692923,0.4,TRUE,1.147692923,0.1,TRUE,1c_3a_8,double_sigmoidal,0.32153125025144,0.0724689167684637,4.43681601145942,6.98060638199184e-05,180,1101.53577649829,0.163408219542545,0.871019868489458,0.276754116867397,0.0446223505651864,6.20214115487039,2.45652386867346e-07,7.12364804071084,-22.3620835691662,52.7241671383324,59.7689676011067,TRUE,0.65156142488122,44.2886642518314,0.34914968176512,1,TRUE,0.369019140436919,7.5,6.64209880481752,1946,4,20,27,NA,0.369019140436919,6.64209880481752,0.18450957021846,0.691910888319224,0.533333333333333,6.37543213815085,0,6.90876547148418,0.369019140436919,0,0.0233391860132038,0,1,0.992378632814524,0.0348688294443414,28.4603368862321,9.33412174998135e-27,180,62.4877939226182,2.88056256591332,0.00656714613941445,0.344366926662535,0.00364166330947868,94.5630876325667,9.83130708458567e-46,180,62.7518508316406,2.86844129080637,0.00677574948374511,0.228655021475672,0.00532806994454076,42.9151688802352,3.66707804559347e-33,0.394743979263103,39.8360799363478,-65.6721598726955,-53.3437590628406,TRUE,0.18386570783332,0.48942562462762,34.9730457975017,0.201629150083754,120.965114071751,0.0727219744492322,1,TRUE,0,1.13894593381764,7.5,8.26480623990085,7.5,5.48772051541613,1946,4,20,51,11.0086664976089,1.13894593381764,8.26482817923987,0.569519820201405,13.7525045615709,0.569520363493645,2.1355236162988,-2.13552361597961,0,0.53333333573319,7.99816151137327,0,8.53149484710646,NA,1.13894593381764,0.533333335812906,13.4858378936645,1.13894593381764,14.0191712294774,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,52.7241671383324,FALSE,-65.6721598726955,TRUE,11.0086664976089,24,TRUE,1,0.85,TRUE,4.18641110615522e-34,0.75,TRUE,6.37543213815085,TRUE,7.99816151137327,TRUE,8.55751066372438e-23,0.05,TRUE,1.36868979621837e-27,TRUE,11.0086664976089,1.13894593381764,8.26482817923987,0.569519820201405,2.1355236162988,0.53333333573319,7.99816151137327,0,8.53149484710646,1.13894593381764,13.7525045615709,0.569520363493645,-2.13552361597961,0,0.533333335812906,13.4858378936645,1.13894593381764,14.0191712294774,0,NA
